"",".id","X..i..","date","probe.name","probe.type","probe.value","probe.name.1","probe.type.1","probe.value.1","probe.name.2","probe.type.2","probe.value.2","probe.name.3","probe.type.3","probe.value.3","probe.name.4","probe.type.4","probe.value.4","probe.name.5","probe.type.5","probe.value.5","probe.name.6","probe.type.6","probe.value.6","probe.name.7","probe.type.7","probe.value.7","probe.name.8","probe.type.8","probe.value.8","probe.name.9","probe.type.9","probe.value.9","probe.name.10","probe.type.10","probe.value.10","probe.name.11","probe.type.11","probe.value.11","probe.name.12","probe.type.12","probe.value.12","probe.name.13","probe.type.13","probe.value.13","probe.name.14","probe.type.14","probe.value.14","probe.name.15","probe.type.15","probe.value.15","probe.name.16","probe.type.16","probe.value.16"
"39","record",NA,"06/17/2024 19:40:00","TPCs","Temp","-7.6","pH","pH","7.16","ORP","ORP","34","Salt","Cond","2.4","Bin1","Temp","24.2","pHx2","pH","74.1","H_TANK","Temp","24.5","pHx3","pH","7.08","A_SQ_2","Temp","23.9","pHx4","pH","8.36","A_Sq_3","Temp","24.0","pHx5","pH","8.12","Am_Tnk","Temp","24.3","pHx6","pH","4.49","Am_Hed","Amps","0.7","Tmpx14","Temp","24.5","pHx14","pH","8.11"
"40","record",NA,"06/17/2024 19:50:00","TPCs","Temp","-7.6","pH","pH","7.16","ORP","ORP","34","Salt","Cond","2.4","Bin1","Temp","24.2","pHx2","pH","74.1","H_TANK","Temp","24.5","pHx3","pH","7.09","A_SQ_2","Temp","23.9","pHx4","pH","8.38","A_Sq_3","Temp","23.9","pHx5","pH","8.14","Am_Tnk","Temp","24.3","pHx6","pH","4.44","Am_Hed","Amps","0.7","Tmpx14","Temp","24.5","pHx14","pH","8.12"
"41","record",NA,"06/17/2024 20:00:00","TPCs","Temp","-7.6","pH","pH","7.16","ORP","ORP","35","Salt","Cond","2.4","Bin1","Temp","24.2","pHx2","pH","74.1","H_TANK","Temp","24.5","pHx3","pH","7.11","A_SQ_2","Temp","23.9","pHx4","pH","8.41","A_Sq_3","Temp","23.9","pHx5","pH","8.16","Am_Tnk","Temp","24.3","pHx6","pH","4.40","Am_Hed","Amps","0.8","Tmpx14","Temp","24.6","pHx14","pH","8.13"
"42","record",NA,"06/17/2024 20:10:00","TPCs","Temp","-7.6","pH","pH","7.16","ORP","ORP","35","Salt","Cond","2.4","Bin1","Temp","24.2","pHx2","pH","74.1","H_TANK","Temp","24.5","pHx3","pH","7.12","A_SQ_2","Temp","23.8","pHx4","pH","8.41","A_Sq_3","Temp","23.8","pHx5","pH","8.20","Am_Tnk","Temp","24.3","pHx6","pH","4.38","Am_Hed","Amps","0.7","Tmpx14","Temp","24.5","pHx14","pH","8.15"
"43","record",NA,"06/17/2024 20:20:00","TPCs","Temp","-7.6","pH","pH","7.16","ORP","ORP","35","Salt","Cond","2.4","Bin1","Temp","24.1","pHx2","pH","74.1","H_TANK","Temp","24.4","pHx3","pH","7.15","A_SQ_2","Temp","23.8","pHx4","pH","8.43","A_Sq_3","Temp","23.8","pHx5","pH","8.23","Am_Tnk","Temp","24.2","pHx6","pH","4.37","Am_Hed","Amps","0.8","Tmpx14","Temp","24.4","pHx14","pH","8.17"
"44","record",NA,"06/17/2024 20:30:00","TPCs","Temp","-7.6","pH","pH","7.17","ORP","ORP","36","Salt","Cond","2.4","Bin1","Temp","24.1","pHx2","pH","74.1","H_TANK","Temp","24.3","pHx3","pH","7.19","A_SQ_2","Temp","23.7","pHx4","pH","8.46","A_Sq_3","Temp","23.8","pHx5","pH","8.28","Am_Tnk","Temp","24.1","pHx6","pH","4.40","Am_Hed","Amps","0.6","Tmpx14","Temp","24.3","pHx14","pH","8.21"
"45","record",NA,"06/17/2024 20:40:00","TPCs","Temp","-7.6","pH","pH","7.17","ORP","ORP","36","Salt","Cond","2.4","Bin1","Temp","24.0","pHx2","pH","74.1","H_TANK","Temp","24.3","pHx3","pH","7.24","A_SQ_2","Temp","23.7","pHx4","pH","8.50","A_Sq_3","Temp","23.7","pHx5","pH","8.34","Am_Tnk","Temp","24.1","pHx6","pH","4.44","Am_Hed","Amps","0.8","Tmpx14","Temp","24.3","pHx14","pH","8.25"
"46","record",NA,"06/17/2024 20:50:00","TPCs","Temp","-7.6","pH","pH","7.18","ORP","ORP","36","Salt","Cond","2.4","Bin1","Temp","24.0","pHx2","pH","74.1","H_TANK","Temp","24.2","pHx3","pH","7.30","A_SQ_2","Temp","23.6","pHx4","pH","8.57","A_Sq_3","Temp","23.6","pHx5","pH","8.40","Am_Tnk","Temp","24.0","pHx6","pH","4.49","Am_Hed","Amps","0.8","Tmpx14","Temp","24.2","pHx14","pH","8.29"
"47","record",NA,"06/17/2024 21:00:00","TPCs","Temp","-7.6","pH","pH","7.18","ORP","ORP","36","Salt","Cond","2.4","Bin1","Temp","24.0","pHx2","pH","74.1","H_TANK","Temp","24.2","pHx3","pH","7.37","A_SQ_2","Temp","23.6","pHx4","pH","8.63","A_Sq_3","Temp","23.6","pHx5","pH","8.45","Am_Tnk","Temp","24.0","pHx6","pH","4.55","Am_Hed","Amps","0.9","Tmpx14","Temp","24.2","pHx14","pH","8.33"
"48","record",NA,"06/17/2024 21:10:00","TPCs","Temp","-7.6","pH","pH","7.19","ORP","ORP","36","Salt","Cond","2.4","Bin1","Temp","23.9","pHx2","pH","74.1","H_TANK","Temp","24.2","pHx3","pH","7.41","A_SQ_2","Temp","23.6","pHx4","pH","8.67","A_Sq_3","Temp","23.6","pHx5","pH","8.50","Am_Tnk","Temp","24.0","pHx6","pH","4.58","Am_Hed","Amps","0.8","Tmpx14","Temp","24.2","pHx14","pH","8.36"
"49","record",NA,"06/17/2024 21:20:00","TPCs","Temp","-7.6","pH","pH","7.19","ORP","ORP","37","Salt","Cond","2.4","Bin1","Temp","23.9","pHx2","pH","74.1","H_TANK","Temp","24.2","pHx3","pH","7.46","A_SQ_2","Temp","23.5","pHx4","pH","8.71","A_Sq_3","Temp","23.6","pHx5","pH","8.55","Am_Tnk","Temp","24.0","pHx6","pH","4.61","Am_Hed","Amps","0.7","Tmpx14","Temp","24.2","pHx14","pH","8.40"
"50","record",NA,"06/17/2024 21:30:00","TPCs","Temp","-7.6","pH","pH","7.20","ORP","ORP","37","Salt","Cond","2.4","Bin1","Temp","23.8","pHx2","pH","74.1","H_TANK","Temp","24.1","pHx3","pH","7.51","A_SQ_2","Temp","23.5","pHx4","pH","8.75","A_Sq_3","Temp","23.5","pHx5","pH","8.60","Am_Tnk","Temp","24.0","pHx6","pH","4.64","Am_Hed","Amps","0.8","Tmpx14","Temp","24.2","pHx14","pH","8.42"
"51","record",NA,"06/17/2024 21:40:00","TPCs","Temp","-7.6","pH","pH","7.20","ORP","ORP","37","Salt","Cond","2.4","Bin1","Temp","23.8","pHx2","pH","74.1","H_TANK","Temp","24.1","pHx3","pH","7.54","A_SQ_2","Temp","23.5","pHx4","pH","8.78","A_Sq_3","Temp","23.5","pHx5","pH","8.64","Am_Tnk","Temp","23.9","pHx6","pH","4.66","Am_Hed","Amps","0.9","Tmpx14","Temp","24.2","pHx14","pH","8.45"
"52","record",NA,"06/17/2024 21:50:00","TPCs","Temp","-7.6","pH","pH","7.20","ORP","ORP","38","Salt","Cond","2.4","Bin1","Temp","23.8","pHx2","pH","74.1","H_TANK","Temp","24.1","pHx3","pH","7.56","A_SQ_2","Temp","23.4","pHx4","pH","8.79","A_Sq_3","Temp","23.5","pHx5","pH","8.68","Am_Tnk","Temp","23.9","pHx6","pH","4.67","Am_Hed","Amps","0.8","Tmpx14","Temp","24.1","pHx14","pH","8.45"
"53","record",NA,"06/17/2024 22:00:00","TPCs","Temp","-7.6","pH","pH","7.21","ORP","ORP","38","Salt","Cond","2.4","Bin1","Temp","23.8","pHx2","pH","74.1","H_TANK","Temp","24.1","pHx3","pH","7.59","A_SQ_2","Temp","23.4","pHx4","pH","8.81","A_Sq_3","Temp","23.4","pHx5","pH","8.71","Am_Tnk","Temp","23.9","pHx6","pH","4.67","Am_Hed","Amps","0.7","Tmpx14","Temp","24.1","pHx14","pH","8.46"
"54","record",NA,"06/17/2024 22:10:00","TPCs","Temp","-7.6","pH","pH","7.21","ORP","ORP","38","Salt","Cond","2.4","Bin1","Temp","23.8","pHx2","pH","74.1","H_TANK","Temp","24.0","pHx3","pH","7.61","A_SQ_2","Temp","23.4","pHx4","pH","8.82","A_Sq_3","Temp","23.4","pHx5","pH","8.74","Am_Tnk","Temp","23.9","pHx6","pH","4.68","Am_Hed","Amps","0.7","Tmpx14","Temp","24.1","pHx14","pH","8.46"
"55","record",NA,"06/17/2024 22:20:00","TPCs","Temp","-7.6","pH","pH","7.21","ORP","ORP","38","Salt","Cond","2.4","Bin1","Temp","23.7","pHx2","pH","74.1","H_TANK","Temp","24.0","pHx3","pH","7.65","A_SQ_2","Temp","23.3","pHx4","pH","8.84","A_Sq_3","Temp","23.3","pHx5","pH","8.79","Am_Tnk","Temp","23.8","pHx6","pH","4.70","Am_Hed","Amps","0.8","Tmpx14","Temp","24.1","pHx14","pH","8.48"
"56","record",NA,"06/17/2024 22:30:00","TPCs","Temp","-7.6","pH","pH","7.22","ORP","ORP","38","Salt","Cond","2.4","Bin1","Temp","23.7","pHx2","pH","74.1","H_TANK","Temp","23.9","pHx3","pH","7.68","A_SQ_2","Temp","23.3","pHx4","pH","8.87","A_Sq_3","Temp","23.2","pHx5","pH","8.83","Am_Tnk","Temp","23.8","pHx6","pH","4.74","Am_Hed","Amps","0.8","Tmpx14","Temp","24.0","pHx14","pH","8.52"
"57","record",NA,"06/17/2024 22:40:00","TPCs","Temp","-7.6","pH","pH","7.22","ORP","ORP","38","Salt","Cond","2.4","Bin1","Temp","23.7","pHx2","pH","74.1","H_TANK","Temp","23.8","pHx3","pH","7.74","A_SQ_2","Temp","23.2","pHx4","pH","8.92","A_Sq_3","Temp","23.2","pHx5","pH","8.87","Am_Tnk","Temp","23.7","pHx6","pH","4.78","Am_Hed","Amps","0.7","Tmpx14","Temp","24.0","pHx14","pH","8.55"
"58","record",NA,"06/17/2024 22:50:00","TPCs","Temp","-7.6","pH","pH","7.22","ORP","ORP","38","Salt","Cond","2.4","Bin1","Temp","23.6","pHx2","pH","74.1","H_TANK","Temp","23.8","pHx3","pH","7.78","A_SQ_2","Temp","23.2","pHx4","pH","8.95","A_Sq_3","Temp","23.1","pHx5","pH","8.92","Am_Tnk","Temp","23.7","pHx6","pH","4.81","Am_Hed","Amps","0.8","Tmpx14","Temp","23.9","pHx14","pH","8.58"
"59","record",NA,"06/17/2024 23:00:00","TPCs","Temp","-7.6","pH","pH","7.23","ORP","ORP","38","Salt","Cond","2.4","Bin1","Temp","23.6","pHx2","pH","74.1","H_TANK","Temp","23.8","pHx3","pH","7.83","A_SQ_2","Temp","23.1","pHx4","pH","8.99","A_Sq_3","Temp","23.1","pHx5","pH","8.96","Am_Tnk","Temp","23.6","pHx6","pH","4.85","Am_Hed","Amps","0.7","Tmpx14","Temp","23.9","pHx14","pH","8.61"
"60","record",NA,"06/17/2024 23:10:00","TPCs","Temp","-7.6","pH","pH","7.23","ORP","ORP","38","Salt","Cond","2.4","Bin1","Temp","23.6","pHx2","pH","74.1","H_TANK","Temp","23.7","pHx3","pH","7.87","A_SQ_2","Temp","23.1","pHx4","pH","9.03","A_Sq_3","Temp","23.1","pHx5","pH","9.01","Am_Tnk","Temp","23.6","pHx6","pH","4.88","Am_Hed","Amps","0.7","Tmpx14","Temp","23.8","pHx14","pH","8.62"
"61","record",NA,"06/17/2024 23:20:00","TPCs","Temp","-7.6","pH","pH","7.24","ORP","ORP","39","Salt","Cond","2.4","Bin1","Temp","23.6","pHx2","pH","74.1","H_TANK","Temp","23.7","pHx3","pH","7.92","A_SQ_2","Temp","23.1","pHx4","pH","9.07","A_Sq_3","Temp","23.0","pHx5","pH","9.05","Am_Tnk","Temp","23.6","pHx6","pH","4.91","Am_Hed","Amps","0.8","Tmpx14","Temp","23.8","pHx14","pH","8.64"
"62","record",NA,"06/17/2024 23:30:00","TPCs","Temp","-7.6","pH","pH","7.24","ORP","ORP","39","Salt","Cond","2.4","Bin1","Temp","23.5","pHx2","pH","74.1","H_TANK","Temp","23.7","pHx3","pH","7.96","A_SQ_2","Temp","23.1","pHx4","pH","9.11","A_Sq_3","Temp","23.0","pHx5","pH","9.09","Am_Tnk","Temp","23.6","pHx6","pH","4.93","Am_Hed","Amps","0.7","Tmpx14","Temp","23.8","pHx14","pH","8.66"
"63","record",NA,"06/17/2024 23:40:00","TPCs","Temp","-7.6","pH","pH","7.24","ORP","ORP","39","Salt","Cond","2.4","Bin1","Temp","23.5","pHx2","pH","74.1","H_TANK","Temp","23.7","pHx3","pH","8.02","A_SQ_2","Temp","23.1","pHx4","pH","9.16","A_Sq_3","Temp","23.0","pHx5","pH","9.13","Am_Tnk","Temp","23.6","pHx6","pH","4.96","Am_Hed","Amps","0.7","Tmpx14","Temp","23.8","pHx14","pH","8.70"
"64","record",NA,"06/17/2024 23:50:00","TPCs","Temp","-7.6","pH","pH","7.24","ORP","ORP","39","Salt","Cond","2.4","Bin1","Temp","23.5","pHx2","pH","74.1","H_TANK","Temp","23.7","pHx3","pH","8.08","A_SQ_2","Temp","23.0","pHx4","pH","9.21","A_Sq_3","Temp","23.0","pHx5","pH","9.17","Am_Tnk","Temp","23.7","pHx6","pH","4.99","Am_Hed","Amps","0.7","Tmpx14","Temp","24.0","pHx14","pH","8.74"
"65","record",NA,"06/18/2024 00:00:00","TPCs","Temp","-7.6","pH","pH","7.24","ORP","ORP","40","Salt","Cond","2.4","Bin1","Temp","23.5","pHx2","pH","74.1","H_TANK","Temp","23.7","pHx3","pH","8.15","A_SQ_2","Temp","23.0","pHx4","pH","9.28","A_Sq_3","Temp","23.0","pHx5","pH","9.22","Am_Tnk","Temp","23.7","pHx6","pH","5.04","Am_Hed","Amps","0.8","Tmpx14","Temp","24.0","pHx14","pH","8.78"
"66","record",NA,"06/18/2024 00:10:00","TPCs","Temp","-7.6","pH","pH","7.24","ORP","ORP","40","Salt","Cond","2.4","Bin1","Temp","23.5","pHx2","pH","74.1","H_TANK","Temp","23.7","pHx3","pH","8.22","A_SQ_2","Temp","23.0","pHx4","pH","9.36","A_Sq_3","Temp","23.0","pHx5","pH","9.27","Am_Tnk","Temp","23.7","pHx6","pH","5.08","Am_Hed","Amps","0.7","Tmpx14","Temp","24.0","pHx14","pH","8.82"
"67","record",NA,"06/18/2024 00:20:00","TPCs","Temp","-7.6","pH","pH","7.24","ORP","ORP","40","Salt","Cond","2.4","Bin1","Temp","23.5","pHx2","pH","74.1","H_TANK","Temp","23.7","pHx3","pH","8.29","A_SQ_2","Temp","23.0","pHx4","pH","9.47","A_Sq_3","Temp","23.0","pHx5","pH","9.31","Am_Tnk","Temp","23.7","pHx6","pH","5.12","Am_Hed","Amps","0.7","Tmpx14","Temp","24.0","pHx14","pH","8.88"
"68","record",NA,"06/18/2024 00:30:00","TPCs","Temp","-7.6","pH","pH","7.24","ORP","ORP","40","Salt","Cond","2.4","Bin1","Temp","23.6","pHx2","pH","74.1","H_TANK","Temp","23.7","pHx3","pH","8.36","A_SQ_2","Temp","23.0","pHx4","pH","9.55","A_Sq_3","Temp","23.1","pHx5","pH","9.35","Am_Tnk","Temp","23.8","pHx6","pH","5.17","Am_Hed","Amps","0.7","Tmpx14","Temp","24.0","pHx14","pH","8.93"
"69","record",NA,"06/18/2024 00:40:00","TPCs","Temp","-7.6","pH","pH","7.25","ORP","ORP","40","Salt","Cond","2.4","Bin1","Temp","23.6","pHx2","pH","74.1","H_TANK","Temp","23.7","pHx3","pH","8.40","A_SQ_2","Temp","23.0","pHx4","pH","9.58","A_Sq_3","Temp","23.1","pHx5","pH","9.39","Am_Tnk","Temp","23.8","pHx6","pH","5.20","Am_Hed","Amps","0.8","Tmpx14","Temp","24.0","pHx14","pH","8.96"
"70","record",NA,"06/18/2024 00:50:00","TPCs","Temp","-7.6","pH","pH","7.25","ORP","ORP","40","Salt","Cond","2.4","Bin1","Temp","23.7","pHx2","pH","74.1","H_TANK","Temp","23.8","pHx3","pH","8.45","A_SQ_2","Temp","23.0","pHx4","pH","9.65","A_Sq_3","Temp","23.2","pHx5","pH","9.42","Am_Tnk","Temp","24.0","pHx6","pH","5.23","Am_Hed","Amps","0.7","Tmpx14","Temp","24.0","pHx14","pH","9.00"
"71","record",NA,"06/18/2024 01:00:00","TPCs","Temp","-7.6","pH","pH","7.25","ORP","ORP","40","Salt","Cond","2.4","Bin1","Temp","23.7","pHx2","pH","74.1","H_TANK","Temp","23.9","pHx3","pH","8.51","A_SQ_2","Temp","23.1","pHx4","pH","9.71","A_Sq_3","Temp","23.2","pHx5","pH","9.45","Am_Tnk","Temp","24.1","pHx6","pH","5.28","Am_Hed","Amps","0.6","Tmpx14","Temp","24.1","pHx14","pH","9.04"
"72","record",NA,"06/18/2024 01:10:00","TPCs","Temp","-7.6","pH","pH","7.25","ORP","ORP","40","Salt","Cond","2.5","Bin1","Temp","23.7","pHx2","pH","74.1","H_TANK","Temp","24.0","pHx3","pH","8.57","A_SQ_2","Temp","23.2","pHx4","pH","9.76","A_Sq_3","Temp","23.2","pHx5","pH","9.50","Am_Tnk","Temp","24.1","pHx6","pH","5.31","Am_Hed","Amps","0.8","Tmpx14","Temp","24.1","pHx14","pH","9.08"
"73","record",NA,"06/18/2024 01:20:00","TPCs","Temp","-7.6","pH","pH","7.25","ORP","ORP","40","Salt","Cond","2.5","Bin1","Temp","23.7","pHx2","pH","74.1","H_TANK","Temp","24.0","pHx3","pH","8.64","A_SQ_2","Temp","23.2","pHx4","pH","9.85","A_Sq_3","Temp","23.3","pHx5","pH","9.54","Am_Tnk","Temp","24.2","pHx6","pH","5.35","Am_Hed","Amps","0.8","Tmpx14","Temp","24.2","pHx14","pH","9.12"
"74","record",NA,"06/18/2024 01:30:00","TPCs","Temp","-7.6","pH","pH","7.25","ORP","ORP","40","Salt","Cond","2.5","Bin1","Temp","23.8","pHx2","pH","74.1","H_TANK","Temp","24.0","pHx3","pH","8.78","A_SQ_2","Temp","23.2","pHx4","pH","10.1","A_Sq_3","Temp","23.3","pHx5","pH","9.58","Am_Tnk","Temp","24.2","pHx6","pH","5.38","Am_Hed","Amps","0.7","Tmpx14","Temp","24.2","pHx14","pH","9.16"
"75","record",NA,"06/18/2024 01:40:00","TPCs","Temp","-7.6","pH","pH","7.25","ORP","ORP","40","Salt","Cond","2.5","Bin1","Temp","23.8","pHx2","pH","74.1","H_TANK","Temp","24.1","pHx3","pH","8.92","A_SQ_2","Temp","23.3","pHx4","pH","10.2","A_Sq_3","Temp","23.3","pHx5","pH","9.64","Am_Tnk","Temp","24.2","pHx6","pH","5.43","Am_Hed","Amps","0.7","Tmpx14","Temp","24.3","pHx14","pH","9.23"
"76","record",NA,"06/18/2024 01:50:00","TPCs","Temp","-7.6","pH","pH","7.25","ORP","ORP","40","Salt","Cond","2.6","Bin1","Temp","24.0","pHx2","pH","74.1","H_TANK","Temp","24.2","pHx3","pH","9.08","A_SQ_2","Temp","23.3","pHx4","pH","10.4","A_Sq_3","Temp","23.5","pHx5","pH","9.70","Am_Tnk","Temp","24.3","pHx6","pH","5.50","Am_Hed","Amps","0.8","Tmpx14","Temp","24.3","pHx14","pH","9.40"
"77","record",NA,"06/18/2024 02:00:00","TPCs","Temp","-7.6","pH","pH","7.25","ORP","ORP","41","Salt","Cond","2.6","Bin1","Temp","24.2","pHx2","pH","74.1","H_TANK","Temp","24.3","pHx3","pH","9.24","A_SQ_2","Temp","23.4","pHx4","pH","10.6","A_Sq_3","Temp","23.6","pHx5","pH","9.78","Am_Tnk","Temp","24.3","pHx6","pH","5.57","Am_Hed","Amps","0.6","Tmpx14","Temp","24.3","pHx14","pH","9.55"
"78",".attrs","5.12_5O24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",".attrs","1.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
